Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,EMA_20,Returns,Volatility
2025-11-06,101301.2890625,104147.3046875,100336.8671875,103893.6640625,63932752861,108943.226171875,112833.04390625,108639.18577738828,-0.02493503798083263,0.02048706903355154
2025-11-07,103372.40625,104052.9140625,99257.0546875,101286.2421875,92168030081,108751.933203125,112557.74796875,108137.58772716082,0.020445121741957006,0.021024294813645854
2025-11-08,102282.1171875,103373.5625,101458.0390625,103371.703125,51446691095,108432.703515625,112289.613125,107579.92386624074,-0.010547196317199026,0.020793281298331977
2025-11-09,104719.640625,105418.3671875,101468.875,102278.984375,59679243013,108139.2390625,112069.56671875,107307.51593850352,0.02383137448193029,0.02115429917303878
2025-11-10,105996.59375,106564.6953125,104350.6484375,104723.7734375,69585887229,108015.22421875,111883.37671875,107182.6662062651,0.012194017448672767,0.021019513335637553
2025-11-11,102997.46875,107428.2578125,102457.328125,105996.859375,71130078574,107780.668359375,111688.3559375,106784.0759723351,-0.028294541304540788,0.02186145669984005
2025-11-12,101663.1875,105297.234375,100836.6171875,103011.4375,64347179408,107360.34140625,111481.3296875,106296.37230830318,-0.012954505253314763,0.02122316238603817
2025-11-13,99697.4921875,104005.4921875,97988.71875,101674.1484375,101546815416,106793.519921875,111208.706875,105667.90753489335,-0.01933536967351135,0.02128137895178073
2025-11-14,94397.7890625,99804.4296875,94000.734375,99694.703125,114346441890,105931.323046875,110915.676875,104594.56291847494,-0.053157837862490065,0.02364723172628096
2025-11-15,95549.1484375,96728.46875,94420.46875,94420.46875,38500716654,104985.158203125,110632.40328125,103733.0948726678,0.012196889211437911,0.02283704017566528
2025-11-16,94177.078125,96564.1875,92971.1640625,95556.8671875,71086235862,103988.045703125,110322.3059375,102822.9980395566,-0.01435983820826503,0.022829177253985842
2025-11-17,92093.875,95928.3671875,91214.7578125,94180.875,94186165724,102944.93125,109921.730625,101801.17679769406,-0.02212006537551514,0.023008624919100946
2025-11-18,92948.875,93745.078125,89300.4609375,92094.53125,101333569062,102089.609765625,109492.70046875,100958.10043600891,0.009284005043766586,0.02307493921535425
2025-11-19,91465.9921875,92946.1640625,88526.828125,92946.1640625,80350354656,101247.63203125,109040.89859375,100054.09012662711,-0.015953746750565823,0.023075911313186117
2025-11-20,86631.8984375,93025.0703125,86040.796875,91459.3515625,97970645638,100101.41875,108400.55796875,98775.78615623405,-0.05285126891851111,0.024622787558776702
2025-11-21,85090.6875,87380.8046875,80659.8125,86528.7734375,129157506112,98852.75234375,107688.7465625,97472.44342706891,-0.017790340109098413,0.024364462731692987
2025-11-22,84648.359375,85503.0078125,83490.8984375,85098.5625,40793099246,97553.1890625,106936.383125,96251.10208877664,-0.0051983141515926645,0.024074961998468196
2025-11-23,86805.0078125,88038.46875,84641.7734375,84648.609375,58083435576,96566.06328125,106223.9746875,95351.47406246458,0.025477734635657168,0.024841733023127945
2025-11-24,88270.5625,89206.3359375,85272.1953125,86798.7734375,74433896110,95900.065234375,105519.11640625,94677.10153270604,0.01688329653360121,0.023951439299890173
2025-11-25,87341.890625,88457.3359375,86131.4296875,88269.9609375,64837343545,95072.56796875,104770.90359375,93978.51001768642,-0.010520742688141405,0.022936956318568482
2025-11-26,90518.3671875,90581.15625,86316.8984375,87345.5859375,66496301869,94533.421875,104152.24328125,93648.97260528771,0.03636830551491177,0.024641710426169694
2025-11-27,91285.375,91897.578125,90089.515625,90517.765625,57040622845,93929.0703125,103510.8534375,93423.86807145078,0.008473504729832548,0.024122836568011615
2025-11-28,90919.265625,92969.0859375,90257.1171875,91285.3828125,60895830289,93360.927734375,102895.12703125,93185.33450512213,-0.004010602738938163,0.024101097987183656
2025-11-29,90851.7578125,91187.6171875,90260.1875,90918.7421875,37921773455,92667.53359375,102447.87484375,92963.08910582478,-0.0007425028351905061,0.02312891701929282
2025-11-30,90394.3125,91965.046875,90394.3125,90838.2109375,38497902869,91887.41953125,102039.6034375,92718.44371479384,-0.005035073877646679,0.022700312689395954
2025-12-01,86321.5703125,90398.15625,83862.25,90389.109375,87962894424,91053.624609375,101462.63953125,92109.21767648016,-0.045055292472078956,0.023784800564808656
2025-12-02,91350.203125,92316.6328125,86202.1953125,86322.5390625,78546798211,90537.975390625,100984.22203125,92036.93057633919,0.05825464938016567,0.028035956582324235
2025-12-03,93527.8046875,94060.7734375,91056.390625,91345.09375,77650204986,90229.491015625,100592.40484375,92178.91858692592,0.023837949867722363,0.02852858617442152
2025-12-04,92141.625,94038.2421875,90976.1015625,93454.2578125,64538402681,90116.6828125,100219.5740625,92175.3668167425,-0.014821043775501641,0.02615631802424377
2025-12-05,89387.7578125,92702.640625,88152.140625,92133.6484375,63256398633,89808.61328125,99843.6084375,91909.88024490989,-0.029887330373216225,0.026734981424928014
2025-12-06,89272.375,90267.4609375,88951.6640625,89389.359375,37994042405,89563.378125,99499.70015625,91658.68926920417,-0.0012908122468182626,0.026601796488593305
2025-12-07,90405.640625,91740.84375,87799.5625,89277.8125,47394898960,89478.96640625,99163.84765625,91539.3513030895,0.012694471554050235,0.026377104821122824
2025-12-08,90640.203125,92267.1171875,89644.890625,90424.5859375,57394099056,89363.5328125,98803.3175,91453.71814327146,0.0025945560296725123,0.02628751342168794
2025-12-09,92691.7109375,94601.5703125,89586.9765625,90639.703125,66861721440,89424.81875,98445.373125,91571.62221891226,0.022633530616329445,0.02654153276342929
2025-12-10,92020.9453125,94477.15625,91640.1328125,92695.234375,65420694513,89694.27109375,98116.25421875,91614.41489449205,-0.007236522211271801,0.023450266755521306
2025-12-11,92511.3359375,93554.265625,89335.296875,92011.3046875,64532834621,90065.303515625,97812.70921875,91699.8359462071,0.005329119618741718,0.02292072306949813
2025-12-12,90270.4140625,92747.9296875,89532.6015625,92513.6640625,80275884583,90346.40625,97416.72296875,91563.70052871118,-0.024223213861206738,0.023722429437680957
2025-12-13,90298.7109375,90647.5703125,89800.9921875,90257.796875,64237748110,90521.09140625,97002.01875,91443.22532954821,0.00031346787642294593,0.023155192757048807
2025-12-14,88175.1796875,90498.109375,87634.9375,90296.4375,50465972205,90516.322265625,96532.6878125,91131.98288744838,-0.023516739363752315,0.023567931681630887
2025-12-15,86419.78125,89983.921875,85304.078125,88171.078125,45559514323,90470.216796875,95971.63453125,90683.20177911996,-0.019908078936967,0.02388419977363827
2025-12-16,87843.984375,88170.09375,85381.6875,86424.40625,41262178223,90336.49765625,95446.12765625,90412.80012158473,0.01648005936140917,0.022661594775446842
2025-12-17,86143.7578125,90264.5703125,85316.265625,87847.6171875,44243392914,90079.416796875,94909.87953125,90006.22466357666,-0.01935507109105894,0.022886002050852384
2025-12-18,85462.5078125,89412.6640625,84436.3125,86144.3671875,52667115348,89806.57890625,94418.02359375,89573.48972537888,-0.007908292107279613,0.022914800026329608
2025-12-19,88103.3828125,89339.1171875,85107.6640625,85476.1328125,46733310561,89669.16015625,94013.9803125,89433.47954319994,0.03090097713717843,0.024127724972007672
2025-12-20,88344.0,88497.203125,87924.875,88101.671875,14688196659,89566.64453125,93589.73703125,89329.71958670471,0.002731077738661547,0.024126264329150236
2025-12-21,88621.75,89027.953125,87613.203125,88344.703125,19845522660,89681.653515625,93160.89171875,89262.29391178046,0.0031439599746445612,0.021773023160359326
2025-12-22,88490.015625,90501.9296875,87908.0703125,88621.3984375,38047472118,89538.644140625,92717.89953125,89188.74359875376,-0.0014864790528285043,0.01720034480359063
2025-12-23,87414.0,88898.3828125,86606.9765625,88490.03125,43683011533,89232.95390625,92335.2290625,89019.72039887245,-0.01215974047919599,0.016273491391632977
2025-12-24,87611.9609375,87956.8828125,86411.796875,87404.3203125,25550297986,89006.470703125,92055.6578125,88885.64806921793,0.0022646365284737513,0.01608134321913493
2025-12-25,87234.7421875,88501.7890625,86949.2578125,87608.3203125,19953216347,88898.819921875,91722.5159375,88728.41893762574,-0.004305562231041726,0.0147410067836122
2025-12-26,87301.4296875,89459.4296875,86628.140625,87235.5078125,42455674908,88800.27265625,91442.51875,88592.51519951853,0.0007644603322913834,0.014746881114646223
2025-12-27,87802.15625,87874.78125,87182.9765625,87301.4296875,13741199310,88670.0984375,91131.11375,88517.242918612,0.005735605525503784,0.014486244923018402
2025-12-28,87835.8359375,87986.890625,87394.953125,87799.34375,15156557929,88529.880078125,90842.188125,88452.34701564895,0.00038358610925337544,0.014462892415480239
2025-12-29,87138.140625,90299.15625,86717.9140625,87835.7890625,48411625849,88252.2015625,90490.558125,88327.18450225382,-0.007943173820266769,0.013354372766903502
2025-12-30,88430.1328125,89297.9375,86735.546875,87134.3515625,35586356225,88072.6609375,90139.22890625,88336.98910322964,0.014826942349620564,0.013886663617790581
2025-12-31,87508.828125,89080.2890625,87130.5625,88429.5859375,33830210616,87822.535546875,89829.45609375,88258.11662911253,-0.01041844740246467,0.013901836202407212
2026-01-01,88731.984375,88803.2265625,87399.40625,87508.046875,18849043990,87745.6140625,89570.83203125,88303.24689062563,0.013977518339667538,0.013402010269164003
2026-01-02,89944.6953125,90884.4609375,88298.6171875,88733.0625,46398906171,87727.91328125,89375.77609375,88459.57531175652,0.013667122921255048,0.013786168128564341
2026-01-03,90603.1875,90679.5703125,89328.0703125,89945.0546875,20774828592,87849.313671875,89299.8840625,88663.72885349399,0.007321078638514056,0.012712773967810917
2026-01-04,91413.4921875,91712.5859375,90595.1015625,90603.0,26770491368,88098.99921875,89217.1709375,88925.61107578028,0.008943445698309516,0.011764961115868826
2026-01-05,93882.5546875,94762.0703125,91414.625,91414.625,53376407252,88400.927734375,89211.28046875,89397.7009435631,0.027009825802690735,0.012610883330248913
2026-01-06,93729.03125,94395.296875,91286.546875,93876.9453125,52430605257,88780.19140625,89243.98359375,89810.20859179519,-0.0016352711961346023,0.011501369919942902
2026-01-07,91308.0546875,93738.7890625,90601.8046875,93727.46875,43461295053,89072.46875,89211.1671875,89952.86060090993,-0.025829527204251357,0.013090176165635382
2026-01-08,91027.125,91485.8515625,89233.875,91309.640625,42386697030,89218.655859375,89202.38984375,90055.17149606136,-0.003076724046541912,0.011432305778962112
2026-01-09,90513.1015625,91910.671875,89625.3828125,91026.2734375,38305906684,89327.1109375,89280.01390625,90098.78388334124,-0.005646925984974294,0.011545305665507754
2026-01-10,90386.6484375,90713.03125,90283.3984375,90510.1015625,12385895282,89415.355859375,89385.933125,90126.19955516588,-0.001397069847536736,0.011551304258797314
2026-01-11,90827.4609375,91155.2265625,90212.0234375,90385.359375,17165568977,89532.228125,89509.51515625,90192.98635348341,0.004876964768804504,0.011565398084473015
2026-01-12,91192.9921875,92395.5234375,90055.0234375,90825.859375,41346275358,89721.177734375,89597.27484375,90288.22500434214,0.004024457429802286,0.011126953633638371
2026-01-13,95321.78125,96011.625,90941.9296875,91185.3359375,54980674354,90106.66875,89738.29921875,90767.6113134524,0.04527528885126264,0.014720768001328707
2026-01-14,96929.328125,97860.6015625,94583.046875,95322.90625,60592490863,90591.398046875,89930.04796875,91354.44148598074,0.016864423365986925,0.014828045722884814
2026-01-15,95551.1875,97150.171875,95103.2421875,96931.2890625,53086363027,91003.8859375,90030.704375,91754.13158255401,-0.01421799419905967,0.015439674605192768
2026-01-16,95525.1171875,95801.890625,94259.2734375,95554.1015625,33248170537,91390.033984375,90115.49921875,92113.27306873933,-0.00027284132392391136,0.015475588074923614
2026-01-17,95099.921875,95598.4765625,95005.6171875,95525.15625,16021715122,91753.23828125,90199.11234375,92397.71581219274,-0.004451136256293897,0.015578007929703699
2026-01-18,93634.4296875,95491.5078125,93588.8671875,95101.1796875,20809781232,92078.052734375,90254.76578125,92515.49808603153,-0.01541002514624834,0.01596633209061613
2026-01-19,92553.59375,93660.828125,92089.25,93655.671875,39195241508,92284.22578125,90297.95140625,92519.12624450472,-0.011543146480490485,0.016089329361321698
2026-01-20,88310.90625,92798.4296875,87814.9296875,92553.6015625,53072968031,92324.3296875,90337.738125,92118.34338788522,-0.04584033237499219,0.019220002706182626
2026-01-21,89376.9609375,90430.40625,87231.5703125,88326.5078125,56330422434,92356.578515625,90298.27328125,91857.2593449914,0.012071608510981546,0.019154965783981504
2026-01-22,89462.453125,90258.9609375,88438.4453125,89378.5234375,35549685694,92332.46640625,90216.96625,91629.18256213507,0.000956534957143873,0.018905625567022667
2026-01-23,89503.875,91100.25,88486.359375,89462.046875,38997586037,92277.50078125,90164.21125,91426.77231812221,0.00046300848627667257,0.0188259889236932
2026-01-24,89110.734375,89811.609375,89044.2890625,89506.1484375,14558687712,92162.362890625,90158.67078125,91206.19727592009,-0.00439244250598092,0.018711905182642295
2026-01-25,86572.21875,89193.1484375,86003.7109375,89104.765625,36124986722,91796.84609375,90104.66765625,90764.86598773721,-0.028487203509257375,0.018435552484131736
2026-01-26,88267.140625,88743.0703125,86429.2890625,86566.5234375,45329286974,91523.7515625,90061.89765625,90526.98738176224,0.019578126787931138,0.01916742275490296
2026-01-27,89102.5703125,89427.125,87228.921875,88257.4765625,38744942267,91413.47734375,90031.145,90391.32861326107,0.009464787027023913,0.018552626410709087
2026-01-28,89184.5703125,90439.2890625,88721.4609375,89104.046875,39807419296,91321.349609375,89961.0021875,90276.39925128382,0.0009202877056453396,0.018551264412431035
2026-01-29,84561.5859375,89200.78125,83250.6015625,89169.8515625,64653083162,91023.773828125,89811.815,89732.13131663774,-0.05183614563372574,0.021773943105414018
2026-01-30,84128.65625,84602.1640625,81071.4765625,84562.7265625,72083816087,90710.87421875,89644.16140625,89198.467024577,-0.005119696877728619,0.021773922186392358
2026-01-31,78621.1171875,84136.921875,75815.8828125,84126.5,70479259159,90100.55703125,89411.17546875,88191.1003734268,-0.06546567255435032,0.025701432107829436
2026-02-01,76974.4453125,79322.609375,75698.8984375,78626.125,53372509744,89389.6296875,89144.69015625,87122.8475104814,-0.02094439679701987,0.025750718606202632
2026-02-02,78688.765625,79258.609375,74551.3359375,76968.875,75140589684,88557.97890625,88954.961875,86319.60161662604,0.022271291537603544,0.023669917817281012
2026-02-03,75633.546875,79118.8515625,72897.140625,78693.5078125,68249110822,87493.18984375,88739.2371875,85301.88211742355,-0.03882661934945053,0.02370942134093092
2026-02-04,73019.703125,76864.65625,71779.9296875,75640.09375,67215363944,86366.615625,88442.7515625,84132.15078481178,-0.03455931736640505,0.024237542029543393
2026-02-05,62702.09765625,73161.5546875,62353.53515625,73016.375,125509410908,84725.4646484375,87973.918359375,82091.19334399638,-0.14129892381358544,0.03730800198763551
2026-02-06,70555.390625,71681.3046875,60074.203125,62704.453125,114674259489,83498.2380859375,87675.776015625,80992.54546599672,0.1252476912623226,0.04946644647057425
2026-02-07,69281.96875,71611.1484375,67364.4453125,70553.796875,62347107663,82280.6150390625,87299.347734375,79877.2524454256,-0.018048541205989532,0.04947494017348159
2026-02-08,70264.7265625,72206.90625,68852.8984375,69283.7265625,39721722619,81166.1716796875,86937.762265625,78961.77378990888,0.014184900201757111,0.04986878430319052
2026-02-09,70120.78125,71369.96875,68291.03125,70243.328125,52081598792,80256.6654296875,86567.742890625,78119.77450039376,-0.00204861414171964,0.04928504683430061
2026-02-10,68793.9609375,70464.265625,67913.09375,70137.390625,40593063077,79227.5154296875,86173.821796875,77231.60178011817,-0.018921927121284043,0.04903142105085749
2026-02-11,66991.96875,69242.6796875,65757.3046875,68791.859375,49671946030,78103.9912109375,85765.381171875,76256.39863439264,-0.02619404614799148,0.04903424350317713
2026-02-12,66221.84375,68339.4921875,65092.109375,66992.1953125,44651071271,76939.8896484375,85337.578828125,75300.72674064097,-0.011495780977477277,0.0489316620790685
2026-02-13,68857.84375,69382.8359375,65835.78125,66213.375,40820775886,75927.2451171875,84970.040859375,74687.1188367704,0.039805596623848194,0.05035615540822827
2026-02-14,69767.625,70481.1640625,68706.6171875,68856.984375,36012397645,75087.0154296875,84619.364765625,74218.59561422083,0.013212456278809848,0.050482775105750874
2026-02-15,68788.1875,70939.2890625,68052.546875,69764.953125,40191152750,74113.0677734375,84239.085390625,73701.41388905693,-0.014038567315427408,0.05002105214736841
2026-02-16,68843.15625,70067.234375,67301.5859375,68782.3984375,33618145426,73100.0970703125,83859.231796875,73238.72268533721,0.000799101589935125,0.04987007613178687
2026-02-17,67494.21875,69201.8671875,66615.28125,68843.09375,34866936040,72015.5794921875,83466.353359375,72691.62707244795,-0.019594358734823403,0.04980955456254185
2026-02-18,66425.3203125,68434.4296875,65845.8984375,67488.0234375,33094301643,71108.7662109375,83026.257109375,72094.83595245291,-0.015836888807606253,0.04896195374616959
2026-02-19,66957.5234375,67277.125,65637.4296875,66425.625,31492987019,70250.2095703125,82615.231015625,71605.56809388596,0.008012052068341324,0.04913051158132622
2026-02-20,68005.421875,68269.03125,66452.484375,66958.578125,47507867304,69719.4248046875,82200.699765625,71262.69702542062,0.015650197075734784,0.04765290109678855
2026-02-21,68003.765625,68657.703125,67533.0703125,68000.25,18357635642,69270.8908203125,81761.881171875,70952.32260633295,-2.435467576455963e-05,0.047540100791720406
2026-02-22,67659.390625,68235.2265625,67185.6015625,67998.828125,17893536012,68719.4220703125,81303.005234375,70638.7100366822,-0.005064057803784272,0.04710314686602592
2026-02-23,64616.73828125,67668.4296875,63924.4375,67668.4296875,50953457309,68168.581640625,80767.07015625,70065.18891711722,-0.04497014110892317,0.047344797147044
2026-02-24,64080.04296875,64992.15625,62553.1875,64616.015625,40849331086,67721.5986328125,80171.019921875,69495.17501727273,-0.008305824880296298,0.046895263199915486
2026-02-25,67960.125,69953.53125,63942.484375,64077.76953125,53629234355,67984.5,79655.641796875,69348.97977753247,0.060550552894326426,0.036739995782650456
2026-02-26,67453.7734375,68843.3515625,66523.734375,67954.8671875,42988597523,67829.419140625,79178.556171875,69168.48393562461,-0.007450715585058165,0.02335969356089119
2026-02-27,65881.796875,68220.40625,64946.03515625,67456.515625,40283655942,67659.410546875,78675.649609375,68855.46612032702,-0.023304501473983996,0.023578414985150547
2026-02-28,66995.859375,67714.5234375,63062.21875,65878.9296875,42041497112,67495.9671875,78205.304765625,68678.36071601017,0.016910019957618205,0.023686027453412473
